Indice;Algoritmo;Aridade_D;Tamanho;Tipo;Tempo_ms;Memoria_KB;Trocas
10;DHeapMax;2;1000000;aleatorio;246;0;19050153
11;DHeapMax;2;1000000;aleatorio;254;0;19050153
12;DHeapMax;2;1000000;aleatorio;248;0;19050153
13;DHeapMax;2;1000000;aleatorio;258;0;19050153
14;DHeapMax;2;1000000;aleatorio;252;0;19050153
15;DHeapMax;2;1000000;aleatorio;229;0;19050153
16;DHeapMax;2;1000000;aleatorio;250;0;19050153
17;DHeapMax;2;1000000;aleatorio;268;0;19050153
18;DHeapMax;2;1000000;aleatorio;257;0;19050153
19;DHeapMax;2;1000000;aleatorio;240;0;19050153
20;DHeapMax;2;1000000;aleatorio;284;0;19050153
1;DHeapMax;3;1000000;aleatorio;273;0;12562198
2;DHeapMax;3;1000000;aleatorio;248;0;12562198
3;DHeapMax;3;1000000;aleatorio;230;0;12562198
4;DHeapMax;3;1000000;aleatorio;255;0;12562198
5;DHeapMax;3;1000000;aleatorio;293;0;12562198
6;DHeapMax;3;1000000;aleatorio;268;0;12562198
7;DHeapMax;3;1000000;aleatorio;241;0;12562198
8;DHeapMax;3;1000000;aleatorio;315;0;12562198
9;DHeapMax;3;1000000;aleatorio;320;0;12562198
10;DHeapMax;3;1000000;aleatorio;306;0;12562198
11;DHeapMax;3;1000000;aleatorio;297;0;12562198
12;DHeapMax;3;1000000;aleatorio;429;0;12562198
13;DHeapMax;3;1000000;aleatorio;318;0;12562198
14;DHeapMax;3;1000000;aleatorio;227;0;12562198
15;DHeapMax;3;1000000;aleatorio;259;0;12562198
16;DHeapMax;3;1000000;aleatorio;283;0;12562198
17;DHeapMax;3;1000000;aleatorio;241;0;12562198
18;DHeapMax;3;1000000;aleatorio;220;0;12562198
19;DHeapMax;3;1000000;aleatorio;221;0;12562198
20;DHeapMax;3;1000000;aleatorio;293;0;12562198
1;DHeapMax;4;1000000;aleatorio;406;0;10244417
2;DHeapMax;4;1000000;aleatorio;237;0;10244417
3;DHeapMax;4;1000000;aleatorio;314;0;10244417
4;DHeapMax;4;1000000;aleatorio;273;0;10244417
5;DHeapMax;4;1000000;aleatorio;255;0;10244417
6;DHeapMax;4;1000000;aleatorio;230;0;10244417
7;DHeapMax;4;1000000;aleatorio;244;0;10244417
8;DHeapMax;4;1000000;aleatorio;232;0;10244417
9;DHeapMax;4;1000000;aleatorio;220;0;10244417
10;DHeapMax;4;1000000;aleatorio;232;0;10244417
11;DHeapMax;4;1000000;aleatorio;221;0;10244417
12;DHeapMax;4;1000000;aleatorio;257;0;10244417
13;DHeapMax;4;1000000;aleatorio;254;0;10244417
14;DHeapMax;4;1000000;aleatorio;235;0;10244417
15;DHeapMax;4;1000000;aleatorio;220;0;10244417
16;DHeapMax;4;1000000;aleatorio;238;0;10244417
17;DHeapMax;4;1000000;aleatorio;230;0;10244417
18;DHeapMax;4;1000000;aleatorio;206;0;10244417
19;DHeapMax;4;1000000;aleatorio;203;0;10244417
20;DHeapMax;4;1000000;aleatorio;197;0;10244417
1;DHeapMax;8;1000000;aleatorio;262;0;7297331
2;DHeapMax;8;1000000;aleatorio;221;0;7297331
3;DHeapMax;8;1000000;aleatorio;236;0;7297331
4;DHeapMax;8;1000000;aleatorio;230;0;7297331
5;DHeapMax;8;1000000;aleatorio;270;0;7297331
6;DHeapMax;8;1000000;aleatorio;265;0;7297331
7;DHeapMax;8;1000000;aleatorio;227;0;7297331
8;DHeapMax;8;1000000;aleatorio;210;0;7297331
9;DHeapMax;8;1000000;aleatorio;247;0;7297331
10;DHeapMax;8;1000000;aleatorio;258;0;7297331
11;DHeapMax;8;1000000;aleatorio;261;0;7297331
12;DHeapMax;8;1000000;aleatorio;257;0;7297331
13;DHeapMax;8;1000000;aleatorio;279;0;7297331
14;DHeapMax;8;1000000;aleatorio;234;0;7297331
15;DHeapMax;8;1000000;aleatorio;278;0;7297331
16;DHeapMax;8;1000000;aleatorio;236;0;7297331
17;DHeapMax;8;1000000;aleatorio;291;0;7297331
18;DHeapMax;8;1000000;aleatorio;370;0;7297331
19;DHeapMax;8;1000000;aleatorio;369;0;7297331
20;DHeapMax;8;1000000;aleatorio;272;0;7297331
1;DHeapMin;2;1000000;aleatorio;298;0;19048328
2;DHeapMin;2;1000000;aleatorio;274;0;19048328
3;DHeapMin;2;1000000;aleatorio;281;0;19048328
4;DHeapMin;2;1000000;aleatorio;331;0;19048328
5;DHeapMin;2;1000000;aleatorio;307;0;19048328
6;DHeapMin;2;1000000;aleatorio;312;0;19048328
7;DHeapMin;2;1000000;aleatorio;342;0;19048328
8;DHeapMin;2;1000000;aleatorio;253;0;19048328
9;DHeapMin;2;1000000;aleatorio;268;0;19048328
10;DHeapMin;2;1000000;aleatorio;260;0;19048328
11;DHeapMin;2;1000000;aleatorio;280;0;19048328
12;DHeapMin;2;1000000;aleatorio;262;0;19048328
13;DHeapMin;2;1000000;aleatorio;260;0;19048328
14;DHeapMin;2;1000000;aleatorio;249;0;19048328
15;DHeapMin;2;1000000;aleatorio;275;0;19048328
16;DHeapMin;2;1000000;aleatorio;252;0;19048328
17;DHeapMin;2;1000000;aleatorio;256;0;19048328
18;DHeapMin;2;1000000;aleatorio;277;0;19048328
19;DHeapMin;2;1000000;aleatorio;294;0;19048328
20;DHeapMin;2;1000000;aleatorio;252;0;19048328
1;DHeapMin;3;1000000;aleatorio;263;0;12561911
2;DHeapMin;3;1000000;aleatorio;257;0;12561911
3;DHeapMin;3;1000000;aleatorio;297;0;12561911
4;DHeapMin;3;1000000;aleatorio;265;0;12561911
5;DHeapMin;3;1000000;aleatorio;269;0;12561911
6;DHeapMin;3;1000000;aleatorio;254;0;12561911
7;DHeapMin;3;1000000;aleatorio;263;0;12561911
8;DHeapMin;3;1000000;aleatorio;223;0;12561911
9;DHeapMin;3;1000000;aleatorio;238;0;12561911
10;DHeapMin;3;1000000;aleatorio;287;0;12561911
11;DHeapMin;3;1000000;aleatorio;248;0;12561911
12;DHeapMin;3;1000000;aleatorio;229;0;12561911
13;DHeapMin;3;1000000;aleatorio;230;0;12561911
14;DHeapMin;3;1000000;aleatorio;238;0;12561911
15;DHeapMin;3;1000000;aleatorio;218;0;12561911
16;DHeapMin;3;1000000;aleatorio;263;0;12561911
17;DHeapMin;3;1000000;aleatorio;229;0;12561911
18;DHeapMin;3;1000000;aleatorio;239;0;12561911
19;DHeapMin;3;1000000;aleatorio;223;0;12561911
20;DHeapMin;3;1000000;aleatorio;245;0;12561911
1;DHeapMin;4;1000000;aleatorio;254;0;10245239
2;DHeapMin;4;1000000;aleatorio;280;0;10245239
3;DHeapMin;4;1000000;aleatorio;250;0;10245239
4;DHeapMin;4;1000000;aleatorio;283;0;10245239
5;DHeapMin;4;1000000;aleatorio;269;0;10245239
6;DHeapMin;4;1000000;aleatorio;278;0;10245239
7;DHeapMin;4;1000000;aleatorio;229;0;10245239
8;DHeapMin;4;1000000;aleatorio;248;0;10245239
9;DHeapMin;4;1000000;aleatorio;239;0;10245239
10;DHeapMin;4;1000000;aleatorio;221;0;10245239
11;DHeapMin;4;1000000;aleatorio;233;0;10245239
12;DHeapMin;4;1000000;aleatorio;220;0;10245239
13;DHeapMin;4;1000000;aleatorio;253;0;10245239
14;DHeapMin;4;1000000;aleatorio;252;0;10245239
15;DHeapMin;4;1000000;aleatorio;230;0;10245239
16;DHeapMin;4;1000000;aleatorio;219;0;10245239
17;DHeapMin;4;1000000;aleatorio;240;0;10245239
18;DHeapMin;4;1000000;aleatorio;225;0;10245239
19;DHeapMin;4;1000000;aleatorio;223;0;10245239
20;DHeapMin;4;1000000;aleatorio;230;0;10245239
1;DHeapMin;8;1000000;aleatorio;273;0;7297583
2;DHeapMin;8;1000000;aleatorio;295;0;7297583
3;DHeapMin;8;1000000;aleatorio;266;0;7297583
4;DHeapMin;8;1000000;aleatorio;288;0;7297583
5;DHeapMin;8;1000000;aleatorio;307;0;7297583
6;DHeapMin;8;1000000;aleatorio;302;0;7297583
7;DHeapMin;8;1000000;aleatorio;262;0;7297583
8;DHeapMin;8;1000000;aleatorio;246;0;7297583
9;DHeapMin;8;1000000;aleatorio;278;0;7297583
10;DHeapMin;8;1000000;aleatorio;247;0;7297583
11;DHeapMin;8;1000000;aleatorio;242;0;7297583
12;DHeapMin;8;1000000;aleatorio;259;0;7297583
13;DHeapMin;8;1000000;aleatorio;261;0;7297583
14;DHeapMin;8;1000000;aleatorio;261;0;7297583
15;DHeapMin;8;1000000;aleatorio;241;0;7297583
16;DHeapMin;8;1000000;aleatorio;264;0;7297583
17;DHeapMin;8;1000000;aleatorio;286;0;7297583
18;DHeapMin;8;1000000;aleatorio;258;0;7297583
19;DHeapMin;8;1000000;aleatorio;238;0;7297583
20;DHeapMin;8;1000000;aleatorio;253;0;7297583
1;SmoothSort;1;1000000;aleatorio;244;0;26284635
2;SmoothSort;1;1000000;aleatorio;256;0;26284635
3;SmoothSort;1;1000000;aleatorio;223;0;26284635
4;SmoothSort;1;1000000;aleatorio;244;0;26284635
5;SmoothSort;1;1000000;aleatorio;242;0;26284635
6;SmoothSort;1;1000000;aleatorio;265;0;26284635
7;SmoothSort;1;1000000;aleatorio;210;0;26284635
8;SmoothSort;1;1000000;aleatorio;218;0;26284635
9;SmoothSort;1;1000000;aleatorio;208;0;26284635
10;SmoothSort;1;1000000;aleatorio;248;0;26284635
11;SmoothSort;1;1000000;aleatorio;220;0;26284635
12;SmoothSort;1;1000000;aleatorio;214;0;26284635
13;SmoothSort;1;1000000;aleatorio;210;0;26284635
14;SmoothSort;1;1000000;aleatorio;209;0;26284635
15;SmoothSort;1;1000000;aleatorio;230;0;26284635
16;SmoothSort;1;1000000;aleatorio;205;0;26284635
17;SmoothSort;1;1000000;aleatorio;204;0;26284635
18;SmoothSort;1;1000000;aleatorio;275;0;26284635
19;SmoothSort;1;1000000;aleatorio;241;0;26284635
20;SmoothSort;1;1000000;aleatorio;228;0;26284635
1;DHeapMax;2;1000000;ordenado;178;0;19787792
2;DHeapMax;2;1000000;ordenado;165;0;19787792
3;DHeapMax;2;1000000;ordenado;188;0;19787792
4;DHeapMax;2;1000000;ordenado;196;0;19787792
5;DHeapMax;2;1000000;ordenado;170;0;19787792
6;DHeapMax;2;1000000;ordenado;179;0;19787792
7;DHeapMax;2;1000000;ordenado;181;0;19787792
8;DHeapMax;2;1000000;ordenado;168;0;19787792
9;DHeapMax;2;1000000;ordenado;149;0;19787792
10;DHeapMax;2;1000000;ordenado;180;0;19787792
11;DHeapMax;2;1000000;ordenado;150;0;19787792
12;DHeapMax;2;1000000;ordenado;148;0;19787792
13;DHeapMax;2;1000000;ordenado;163;0;19787792
14;DHeapMax;2;1000000;ordenado;149;0;19787792
15;DHeapMax;2;1000000;ordenado;154;0;19787792
16;DHeapMax;2;1000000;ordenado;167;0;19787792
17;DHeapMax;2;1000000;ordenado;161;0;19787792
18;DHeapMax;2;1000000;ordenado;150;0;19787792
19;DHeapMax;2;1000000;ordenado;148;0;19787792
20;DHeapMax;2;1000000;ordenado;156;0;19787792
1;DHeapMax;3;1000000;ordenado;177;0;13242912
2;DHeapMax;3;1000000;ordenado;161;0;13242912
3;DHeapMax;3;1000000;ordenado;155;0;13242912
4;DHeapMax;3;1000000;ordenado;130;0;13242912
5;DHeapMax;3;1000000;ordenado;147;0;13242912
6;DHeapMax;3;1000000;ordenado;156;0;13242912
7;DHeapMax;3;1000000;ordenado;146;0;13242912
8;DHeapMax;3;1000000;ordenado;151;0;13242912
9;DHeapMax;3;1000000;ordenado;178;0;13242912
10;DHeapMax;3;1000000;ordenado;145;0;13242912
11;DHeapMax;3;1000000;ordenado;124;0;13242912
12;DHeapMax;3;1000000;ordenado;130;0;13242912
13;DHeapMax;3;1000000;ordenado;141;0;13242912
14;DHeapMax;3;1000000;ordenado;129;0;13242912
15;DHeapMax;3;1000000;ordenado;131;0;13242912
16;DHeapMax;3;1000000;ordenado;166;0;13242912
17;DHeapMax;3;1000000;ordenado;138;0;13242912
18;DHeapMax;3;1000000;ordenado;132;0;13242912
19;DHeapMax;3;1000000;ordenado;140;0;13242912
20;DHeapMax;3;1000000;ordenado;174;0;13242912
1;DHeapMax;4;1000000;ordenado;172;0;10775398
2;DHeapMax;4;1000000;ordenado;146;0;10775398
3;DHeapMax;4;1000000;ordenado;168;0;10775398
4;DHeapMax;4;1000000;ordenado;132;0;10775398
5;DHeapMax;4;1000000;ordenado;141;0;10775398
6;DHeapMax;4;1000000;ordenado;134;0;10775398
7;DHeapMax;4;1000000;ordenado;158;0;10775398
8;DHeapMax;4;1000000;ordenado;158;0;10775398
9;DHeapMax;4;1000000;ordenado;142;0;10775398
10;DHeapMax;4;1000000;ordenado;175;0;10775398
11;DHeapMax;4;1000000;ordenado;133;0;10775398
12;DHeapMax;4;1000000;ordenado;195;0;10775398
13;DHeapMax;4;1000000;ordenado;136;0;10775398
14;DHeapMax;4;1000000;ordenado;124;0;10775398
15;DHeapMax;4;1000000;ordenado;135;0;10775398
16;DHeapMax;4;1000000;ordenado;122;0;10775398
17;DHeapMax;4;1000000;ordenado;167;0;10775398
18;DHeapMax;4;1000000;ordenado;128;0;10775398
19;DHeapMax;4;1000000;ordenado;134;0;10775398
20;DHeapMax;4;1000000;ordenado;144;0;10775398
1;DHeapMax;8;1000000;ordenado;161;0;7782028
2;DHeapMax;8;1000000;ordenado;171;0;7782028
3;DHeapMax;8;1000000;ordenado;154;0;7782028
4;DHeapMax;8;1000000;ordenado;151;0;7782028
5;DHeapMax;8;1000000;ordenado;149;0;7782028
6;DHeapMax;8;1000000;ordenado;137;0;7782028
7;DHeapMax;8;1000000;ordenado;139;0;7782028
8;DHeapMax;8;1000000;ordenado;153;0;7782028
9;DHeapMax;8;1000000;ordenado;141;0;7782028
10;DHeapMax;8;1000000;ordenado;134;0;7782028
11;DHeapMax;8;1000000;ordenado;164;0;7782028
12;DHeapMax;8;1000000;ordenado;122;0;7782028
13;DHeapMax;8;1000000;ordenado;129;0;7782028
14;DHeapMax;8;1000000;ordenado;134;0;7782028
15;DHeapMax;8;1000000;ordenado;135;0;7782028
16;DHeapMax;8;1000000;ordenado;124;0;7782028
17;DHeapMax;8;1000000;ordenado;126;0;7782028
18;DHeapMax;8;1000000;ordenado;166;0;7782028
19;DHeapMax;8;1000000;ordenado;175;0;7782028
20;DHeapMax;8;1000000;ordenado;143;0;7782028
1;DHeapMin;2;1000000;ordenado;200;0;18333408
2;DHeapMin;2;1000000;ordenado;194;0;18333408
3;DHeapMin;2;1000000;ordenado;177;0;18333408
4;DHeapMin;2;1000000;ordenado;196;0;18333408
5;DHeapMin;2;1000000;ordenado;216;0;18333408
6;DHeapMin;2;1000000;ordenado;236;0;18333408
7;DHeapMin;2;1000000;ordenado;256;0;18333408
8;DHeapMin;2;1000000;ordenado;189;0;18333408
9;DHeapMin;2;1000000;ordenado;260;0;18333408
10;DHeapMin;2;1000000;ordenado;215;0;18333408
11;DHeapMin;2;1000000;ordenado;202;0;18333408
12;DHeapMin;2;1000000;ordenado;241;0;18333408
13;DHeapMin;2;1000000;ordenado;172;0;18333408
14;DHeapMin;2;1000000;ordenado;222;0;18333408
15;DHeapMin;2;1000000;ordenado;176;0;18333408
16;DHeapMin;2;1000000;ordenado;177;0;18333408
17;DHeapMin;2;1000000;ordenado;192;0;18333408
18;DHeapMin;2;1000000;ordenado;175;0;18333408
19;DHeapMin;2;1000000;ordenado;178;0;18333408
20;DHeapMin;2;1000000;ordenado;212;0;18333408
1;DHeapMin;3;1000000;ordenado;149;0;12262754
2;DHeapMin;3;1000000;ordenado;169;0;12262754
3;DHeapMin;3;1000000;ordenado;164;0;12262754
4;DHeapMin;3;1000000;ordenado;151;0;12262754
5;DHeapMin;3;1000000;ordenado;165;0;12262754
6;DHeapMin;3;1000000;ordenado;201;0;12262754
7;DHeapMin;3;1000000;ordenado;183;0;12262754
8;DHeapMin;3;1000000;ordenado;187;0;12262754
9;DHeapMin;3;1000000;ordenado;191;0;12262754
10;DHeapMin;3;1000000;ordenado;192;0;12262754
11;DHeapMin;3;1000000;ordenado;220;0;12262754
12;DHeapMin;3;1000000;ordenado;172;0;12262754
13;DHeapMin;3;1000000;ordenado;165;0;12262754
14;DHeapMin;3;1000000;ordenado;176;0;12262754
15;DHeapMin;3;1000000;ordenado;157;0;12262754
16;DHeapMin;3;1000000;ordenado;151;0;12262754
17;DHeapMin;3;1000000;ordenado;157;0;12262754
18;DHeapMin;3;1000000;ordenado;179;0;12262754
19;DHeapMin;3;1000000;ordenado;149;0;12262754
20;DHeapMin;3;1000000;ordenado;150;0;12262754
1;DHeapMin;4;1000000;ordenado;154;0;10036544
2;DHeapMin;4;1000000;ordenado;161;0;10036544
3;DHeapMin;4;1000000;ordenado;149;0;10036544
4;DHeapMin;4;1000000;ordenado;166;0;10036544
5;DHeapMin;4;1000000;ordenado;159;0;10036544
6;DHeapMin;4;1000000;ordenado;159;0;10036544
7;DHeapMin;4;1000000;ordenado;156;0;10036544
8;DHeapMin;4;1000000;ordenado;172;0;10036544
9;DHeapMin;4;1000000;ordenado;176;0;10036544
10;DHeapMin;4;1000000;ordenado;155;0;10036544
11;DHeapMin;4;1000000;ordenado;168;0;10036544
12;DHeapMin;4;1000000;ordenado;143;0;10036544
13;DHeapMin;4;1000000;ordenado;158;0;10036544
14;DHeapMin;4;1000000;ordenado;175;0;10036544
15;DHeapMin;4;1000000;ordenado;161;0;10036544
16;DHeapMin;4;1000000;ordenado;163;0;10036544
17;DHeapMin;4;1000000;ordenado;187;0;10036544
18;DHeapMin;4;1000000;ordenado;155;0;10036544
19;DHeapMin;4;1000000;ordenado;155;0;10036544
20;DHeapMin;4;1000000;ordenado;157;0;10036544
1;DHeapMin;8;1000000;ordenado;167;0;7180370
2;DHeapMin;8;1000000;ordenado;159;0;7180370
3;DHeapMin;8;1000000;ordenado;171;0;7180370
4;DHeapMin;8;1000000;ordenado;149;0;7180370
5;DHeapMin;8;1000000;ordenado;154;0;7180370
6;DHeapMin;8;1000000;ordenado;165;0;7180370
7;DHeapMin;8;1000000;ordenado;182;0;7180370
8;DHeapMin;8;1000000;ordenado;161;0;7180370
9;DHeapMin;8;1000000;ordenado;167;0;7180370
10;DHeapMin;8;1000000;ordenado;187;0;7180370
11;DHeapMin;8;1000000;ordenado;138;0;7180370
12;DHeapMin;8;1000000;ordenado;138;0;7180370
13;DHeapMin;8;1000000;ordenado;151;0;7180370
14;DHeapMin;8;1000000;ordenado;147;0;7180370
15;DHeapMin;8;1000000;ordenado;146;0;7180370
16;DHeapMin;8;1000000;ordenado;173;0;7180370
17;DHeapMin;8;1000000;ordenado;173;0;7180370
18;DHeapMin;8;1000000;ordenado;147;0;7180370
19;DHeapMin;8;1000000;ordenado;143;0;7180370
20;DHeapMin;8;1000000;ordenado;154;0;7180370
1;SmoothSort;1;1000000;ordenado;9;0;0
2;SmoothSort;1;1000000;ordenado;10;0;0
3;SmoothSort;1;1000000;ordenado;10;0;0
4;SmoothSort;1;1000000;ordenado;8;0;0
5;SmoothSort;1;1000000;ordenado;8;0;0
6;SmoothSort;1;1000000;ordenado;8;0;0
7;SmoothSort;1;1000000;ordenado;9;0;0
8;SmoothSort;1;1000000;ordenado;9;0;0
9;SmoothSort;1;1000000;ordenado;9;0;0
10;SmoothSort;1;1000000;ordenado;9;0;0
11;SmoothSort;1;1000000;ordenado;8;0;0
12;SmoothSort;1;1000000;ordenado;9;0;0
13;SmoothSort;1;1000000;ordenado;9;0;0
14;SmoothSort;1;1000000;ordenado;9;0;0
15;SmoothSort;1;1000000;ordenado;10;0;0
16;SmoothSort;1;1000000;ordenado;10;0;0
17;SmoothSort;1;1000000;ordenado;9;0;0
18;SmoothSort;1;1000000;ordenado;9;0;0
19;SmoothSort;1;1000000;ordenado;10;0;0
20;SmoothSort;1;1000000;ordenado;10;0;0
1;DHeapMax;2;1000000;invertido;215;0;18333408
2;DHeapMax;2;1000000;invertido;194;0;18333408
3;DHeapMax;2;1000000;invertido;165;0;18333408
4;DHeapMax;2;1000000;invertido;191;0;18333408
5;DHeapMax;2;1000000;invertido;179;0;18333408
6;DHeapMax;2;1000000;invertido;215;0;18333408
7;DHeapMax;2;1000000;invertido;189;0;18333408
8;DHeapMax;2;1000000;invertido;178;0;18333408
9;DHeapMax;2;1000000;invertido;177;0;18333408
10;DHeapMax;2;1000000;invertido;168;0;18333408
11;DHeapMax;2;1000000;invertido;170;0;18333408
12;DHeapMax;2;1000000;invertido;206;0;18333408
13;DHeapMax;2;1000000;invertido;184;0;18333408
14;DHeapMax;2;1000000;invertido;187;0;18333408
15;DHeapMax;2;1000000;invertido;190;0;18333408
16;DHeapMax;2;1000000;invertido;182;0;18333408
17;DHeapMax;2;1000000;invertido;192;0;18333408
18;DHeapMax;2;1000000;invertido;217;0;18333408
19;DHeapMax;2;1000000;invertido;198;0;18333408
20;DHeapMax;2;1000000;invertido;199;0;18333408
1;DHeapMax;3;1000000;invertido;179;0;12262754
2;DHeapMax;3;1000000;invertido;177;0;12262754
3;DHeapMax;3;1000000;invertido;192;0;12262754
4;DHeapMax;3;1000000;invertido;183;0;12262754
5;DHeapMax;3;1000000;invertido;188;0;12262754
6;DHeapMax;3;1000000;invertido;192;0;12262754
7;DHeapMax;3;1000000;invertido;186;0;12262754
8;DHeapMax;3;1000000;invertido;190;0;12262754
9;DHeapMax;3;1000000;invertido;195;0;12262754
10;DHeapMax;3;1000000;invertido;175;0;12262754
11;DHeapMax;3;1000000;invertido;171;0;12262754
12;DHeapMax;3;1000000;invertido;171;0;12262754
13;DHeapMax;3;1000000;invertido;166;0;12262754
14;DHeapMax;3;1000000;invertido;189;0;12262754
15;DHeapMax;3;1000000;invertido;180;0;12262754
16;DHeapMax;3;1000000;invertido;172;0;12262754
17;DHeapMax;3;1000000;invertido;167;0;12262754
18;DHeapMax;3;1000000;invertido;174;0;12262754
19;DHeapMax;3;1000000;invertido;165;0;12262754
20;DHeapMax;3;1000000;invertido;171;0;12262754
1;DHeapMax;4;1000000;invertido;185;0;10036544
2;DHeapMax;4;1000000;invertido;165;0;10036544
3;DHeapMax;4;1000000;invertido;164;0;10036544
4;DHeapMax;4;1000000;invertido;167;0;10036544
5;DHeapMax;4;1000000;invertido;171;0;10036544
6;DHeapMax;4;1000000;invertido;166;0;10036544
7;DHeapMax;4;1000000;invertido;188;0;10036544
8;DHeapMax;4;1000000;invertido;172;0;10036544
9;DHeapMax;4;1000000;invertido;169;0;10036544
10;DHeapMax;4;1000000;invertido;168;0;10036544
11;DHeapMax;4;1000000;invertido;172;0;10036544
12;DHeapMax;4;1000000;invertido;174;0;10036544
13;DHeapMax;4;1000000;invertido;189;0;10036544
14;DHeapMax;4;1000000;invertido;170;0;10036544
15;DHeapMax;4;1000000;invertido;163;0;10036544
16;DHeapMax;4;1000000;invertido;166;0;10036544
17;DHeapMax;4;1000000;invertido;160;0;10036544
18;DHeapMax;4;1000000;invertido;159;0;10036544
19;DHeapMax;4;1000000;invertido;178;0;10036544
20;DHeapMax;4;1000000;invertido;177;0;10036544
1;DHeapMax;8;1000000;invertido;177;0;7180370
2;DHeapMax;8;1000000;invertido;178;0;7180370
3;DHeapMax;8;1000000;invertido;166;0;7180370
4;DHeapMax;8;1000000;invertido;161;0;7180370
5;DHeapMax;8;1000000;invertido;190;0;7180370
6;DHeapMax;8;1000000;invertido;173;0;7180370
7;DHeapMax;8;1000000;invertido;168;0;7180370
8;DHeapMax;8;1000000;invertido;195;0;7180370
9;DHeapMax;8;1000000;invertido;176;0;7180370
10;DHeapMax;8;1000000;invertido;163;0;7180370
11;DHeapMax;8;1000000;invertido;184;0;7180370
12;DHeapMax;8;1000000;invertido;166;0;7180370
13;DHeapMax;8;1000000;invertido;161;0;7180370
14;DHeapMax;8;1000000;invertido;163;0;7180370
15;DHeapMax;8;1000000;invertido;159;0;7180370
16;DHeapMax;8;1000000;invertido;158;0;7180370
17;DHeapMax;8;1000000;invertido;167;0;7180370
18;DHeapMax;8;1000000;invertido;175;0;7180370
19;DHeapMax;8;1000000;invertido;170;0;7180370
20;DHeapMax;8;1000000;invertido;167;0;7180370
1;DHeapMin;2;1000000;invertido;235;0;19787792
2;DHeapMin;2;1000000;invertido;222;0;19787792
3;DHeapMin;2;1000000;invertido;230;0;19787792
4;DHeapMin;2;1000000;invertido;251;0;19787792
5;DHeapMin;2;1000000;invertido;240;0;19787792
6;DHeapMin;2;1000000;invertido;236;0;19787792
7;DHeapMin;2;1000000;invertido;250;0;19787792
8;DHeapMin;2;1000000;invertido;230;0;19787792
9;DHeapMin;2;1000000;invertido;230;0;19787792
10;DHeapMin;2;1000000;invertido;236;0;19787792
11;DHeapMin;2;1000000;invertido;229;0;19787792
12;DHeapMin;2;1000000;invertido;237;0;19787792
13;DHeapMin;2;1000000;invertido;229;0;19787792
14;DHeapMin;2;1000000;invertido;225;0;19787792
15;DHeapMin;2;1000000;invertido;217;0;19787792
16;DHeapMin;2;1000000;invertido;223;0;19787792
17;DHeapMin;2;1000000;invertido;298;0;19787792
18;DHeapMin;2;1000000;invertido;243;0;19787792
19;DHeapMin;2;1000000;invertido;240;0;19787792
20;DHeapMin;2;1000000;invertido;228;0;19787792
1;DHeapMin;3;1000000;invertido;208;0;13242912
2;DHeapMin;3;1000000;invertido;211;0;13242912
3;DHeapMin;3;1000000;invertido;231;0;13242912
4;DHeapMin;3;1000000;invertido;228;0;13242912
5;DHeapMin;3;1000000;invertido;247;0;13242912
6;DHeapMin;3;1000000;invertido;243;0;13242912
7;DHeapMin;3;1000000;invertido;230;0;13242912
8;DHeapMin;3;1000000;invertido;221;0;13242912
9;DHeapMin;3;1000000;invertido;205;0;13242912
10;DHeapMin;3;1000000;invertido;216;0;13242912
11;DHeapMin;3;1000000;invertido;208;0;13242912
12;DHeapMin;3;1000000;invertido;198;0;13242912
13;DHeapMin;3;1000000;invertido;196;0;13242912
14;DHeapMin;3;1000000;invertido;189;0;13242912
15;DHeapMin;3;1000000;invertido;197;0;13242912
16;DHeapMin;3;1000000;invertido;212;0;13242912
17;DHeapMin;3;1000000;invertido;202;0;13242912
18;DHeapMin;3;1000000;invertido;196;0;13242912
19;DHeapMin;3;1000000;invertido;194;0;13242912
20;DHeapMin;3;1000000;invertido;198;0;13242912
1;DHeapMin;4;1000000;invertido;227;0;10775398
2;DHeapMin;4;1000000;invertido;215;0;10775398
3;DHeapMin;4;1000000;invertido;229;0;10775398
4;DHeapMin;4;1000000;invertido;282;0;10775398
5;DHeapMin;4;1000000;invertido;303;0;10775398
6;DHeapMin;4;1000000;invertido;244;0;10775398
7;DHeapMin;4;1000000;invertido;229;0;10775398
8;DHeapMin;4;1000000;invertido;208;0;10775398
9;DHeapMin;4;1000000;invertido;207;0;10775398
10;DHeapMin;4;1000000;invertido;226;0;10775398
11;DHeapMin;4;1000000;invertido;205;0;10775398
12;DHeapMin;4;1000000;invertido;197;0;10775398
13;DHeapMin;4;1000000;invertido;192;0;10775398
14;DHeapMin;4;1000000;invertido;191;0;10775398
15;DHeapMin;4;1000000;invertido;200;0;10775398
16;DHeapMin;4;1000000;invertido;191;0;10775398
17;DHeapMin;4;1000000;invertido;187;0;10775398
18;DHeapMin;4;1000000;invertido;192;0;10775398
19;DHeapMin;4;1000000;invertido;174;0;10775398
20;DHeapMin;4;1000000;invertido;179;0;10775398
1;DHeapMin;8;1000000;invertido;196;0;7782028
2;DHeapMin;8;1000000;invertido;186;0;7782028
3;DHeapMin;8;1000000;invertido;182;0;7782028
4;DHeapMin;8;1000000;invertido;196;0;7782028
5;DHeapMin;8;1000000;invertido;202;0;7782028
6;DHeapMin;8;1000000;invertido;211;0;7782028
7;DHeapMin;8;1000000;invertido;199;0;7782028
